from,to,symbol,quantity,date
spi-payments,metzli,HIVE,0.731,2020-12-14
spi-payments,jznsamuel,HIVE,0.72,2020-12-14
spi-payments,spirall,HIVE,0.105,2020-12-14
spi-payments,shanibeer,HIVE,3.528,2020-12-14
spi-payments,preparedwombat,HIVE,0.125,2020-12-14
spi-payments,taskmaster4450,HIVE,3.807,2020-12-14
spi-payments,roleerob,HIVE,3.483,2020-12-14
spi-payments,gattino,HIVE,0.195,2020-12-14
spi-payments,silverstackeruk,HIVE,2.936,2020-12-14
spi-payments,edthecanadian,HIVE,0.146,2020-12-14
spi-payments,theb0red1,HIVE,0.348,2020-12-14
spi-payments,ecoinstant,HIVE,0.697,2020-12-14
spi-payments,cwow2,HIVE,0.473,2020-12-14
spi-payments,sevenoh-fiveoh,HIVE,0.056,2020-12-14
spi-payments,blue.rabbit,HIVE,0.146,2020-12-14
spi-payments,lammbock,HIVE,0.477,2020-12-14
spi-payments,xyzashu,HIVE,0.021,2020-12-14
spi-payments,bold-n-italics,HIVE,0.042,2020-12-14
spi-payments,wongbraling,HIVE,0.035,2020-12-14
spi-payments,invest4free,HIVE,0.017,2020-12-14
spi-payments,ericburgoyne,HIVE,1.347,2020-12-14
spi-payments,eirik,HIVE,0.04,2020-12-14
spi-payments,coronadino,HIVE,0.209,2020-12-14
spi-payments,sames,HIVE,0.239,2020-12-21
spi-payments,jk6276,HIVE,3.838,2020-12-21
spi-payments,monsterbuster,HIVE,0.032,2020-12-21
spi-payments,bitandi,HIVE,0.151,2020-12-21
spi-payments,leoneil,HIVE,0.05,2020-12-21
spi-payments,gillianpearce,HIVE,0.013,2020-12-21
spi-payments,bilpcoinrecords,HIVE,0.005,2020-12-21
spi-payments,edgy-ed-morrison,HIVE,0.003,2020-12-21
spi-payments,tonyz,HIVE,0.101,2020-12-21
spi-payments,akumagai,HIVE,0.126,2020-12-21
spi-payments,srmallara,HIVE,0.396,2020-12-21
spi-payments,jacoalberts,HIVE,0.025,2020-12-21
spi-payments,thegoliath,HIVE,0.592,2020-12-21
spi-payments,miketr,HIVE,0.025,2020-12-21
spi-payments,atomcollector,HIVE,0.013,2020-12-21
spi-payments,snackaholic,HIVE,0.015,2020-12-21
spi-payments,chronopolis,HIVE,1.439,2020-12-21
spi-payments,vincentnijman,HIVE,0.441,2020-12-21
spi-payments,partitura,HIVE,0.711,2020-12-21
spi-payments,no-advice,HIVE,1.26,2020-12-21
spi-payments,risingstar2,HIVE,0.126,2020-12-21
spi-payments,lebey1,HIVE,0.013,2020-12-21
spi-payments,birdwatcher,HIVE,12.601,2020-12-21
spi-payments,khan.dayyanz,HIVE,0.003,2020-12-21
spi-payments,cryptictruth,HIVE,0.027,2020-12-21
spi-payments,jongolson,HIVE,0.252,2020-12-21
spi-payments,netaterra,HIVE,0.8,2020-12-21
spi-payments,oldmans,HIVE,0.252,2020-12-21
spi-payments,investinthefutur,HIVE,0.025,2020-12-21
spi-payments,adhammer,HIVE,1.731,2020-12-21
spi-payments,chrisparis,HIVE,0.897,2020-12-21
spi-payments,brofundholdings,HIVE,3.78,2020-12-21
spi-payments,archon-mining,HIVE,0.63,2020-12-21
spi-payments,silverstackeruk,HIVE,2.52,2020-12-21
spi-payments,cmplxty,HIVE,0.126,2020-12-21
spi-payments,knowhow92,HIVE,0.26,2020-12-21
spi-payments,dkid14,HIVE,0.071,2020-12-21
spi-payments,flemingfarm,HIVE,0.504,2020-12-21
spi-payments,metzli,HIVE,0.558,2020-12-21
spi-payments,jznsamuel,HIVE,0.558,2020-12-21
spi-payments,shanibeer,HIVE,5.041,2020-12-21
spi-payments,preparedwombat,HIVE,0.091,2020-12-21
spi-payments,taskmaster4450,HIVE,3.15,2020-12-21
spi-payments,roleerob,HIVE,2.52,2020-12-21
spi-payments,gattino,HIVE,0.141,2020-12-21
spi-payments,theb0red1,HIVE,0.252,2020-12-21
spi-payments,spirall,HIVE,0.076,2020-12-21
spi-payments,eirik,HIVE,0.031,2020-12-21
spi-payments,edthecanadian,HIVE,0.106,2020-12-21
spi-payments,ecoinstant,HIVE,0.504,2020-12-21
spi-payments,cwow2,HIVE,0.381,2020-12-21
spi-payments,sevenoh-fiveoh,HIVE,0.041,2020-12-21
spi-payments,blue.rabbit,HIVE,0.106,2020-12-21
spi-payments,lammbock,HIVE,0.374,2020-12-21
spi-payments,xyzashu,HIVE,0.015,2020-12-21
spi-payments,bold-n-italics,HIVE,0.03,2020-12-21
spi-payments,wongbraling,HIVE,0.025,2020-12-21
spi-payments,invest4free,HIVE,0.013,2020-12-21
spi-payments,felander,HIVE,0.638,2020-12-21
spi-payments,ericburgoyne,HIVE,0.976,2020-12-21
spi-payments,coronadino,HIVE,0.151,2020-12-21
spi-payments,jk6276,HIVE,4.043,2020-12-28
spi-payments,monsterbuster,HIVE,0.04,2020-12-28
spi-payments,bitandi,HIVE,0.162,2020-12-28
spi-payments,leoneil,HIVE,0.054,2020-12-28
spi-payments,thegoliath,HIVE,0.633,2020-12-28
spi-payments,bilpcoinrecords,HIVE,0.005,2020-12-28
spi-payments,tonyz,HIVE,0.108,2020-12-28
spi-payments,edgy-ed-morrison,HIVE,0.003,2020-12-28
spi-payments,akumagai,HIVE,0.135,2020-12-28
spi-payments,jacoalberts,HIVE,0.03,2020-12-28
spi-payments,oldmans,HIVE,0.27,2020-12-28
spi-payments,sames,HIVE,0.256,2020-12-28
spi-payments,gillianpearce,HIVE,0.013,2020-12-28
spi-payments,srmallara,HIVE,0.423,2020-12-28
spi-payments,myvest,HIVE,9.627,2020-12-28
spi-payments,investinthefutur,HIVE,0.027,2020-12-28
spi-payments,snackaholic,HIVE,0.049,2020-12-28
spi-payments,chronopolis,HIVE,1.542,2020-12-28
spi-payments,vincentnijman,HIVE,0.472,2020-12-28
spi-payments,partitura,HIVE,0.876,2020-12-28
spi-payments,no-advice,HIVE,1.348,2020-12-28
spi-payments,atomcollector,HIVE,0.013,2020-12-28
spi-payments,risingstar2,HIVE,0.135,2020-12-28
spi-payments,lebey1,HIVE,0.013,2020-12-28
spi-payments,cryptictruth,HIVE,0.031,2020-12-28
spi-payments,jongolson,HIVE,0.27,2020-12-28
spi-payments,netaterra,HIVE,0.856,2020-12-28
spi-payments,khan.dayyanz,HIVE,0.003,2020-12-28
spi-payments,miketr,HIVE,0.027,2020-12-28
spi-payments,archon-mining,HIVE,0.674,2020-12-28
spi-payments,adhammer,HIVE,1.875,2020-12-28
spi-payments,xyzashu,HIVE,0.016,2020-12-28
spi-payments,silverstackeruk,HIVE,2.696,2020-12-28
spi-payments,cmplxty,HIVE,0.135,2020-12-28
spi-payments,knowhow92,HIVE,0.278,2020-12-28
spi-payments,chrisparis,HIVE,0.96,2020-12-28
spi-payments,dkid14,HIVE,0.075,2020-12-28
spi-payments,flemingfarm,HIVE,0.539,2020-12-28
spi-payments,metzli,HIVE,0.596,2020-12-28
spi-payments,jznsamuel,HIVE,0.596,2020-12-28
spi-payments,spirall,HIVE,0.081,2020-12-28
spi-payments,shanibeer,HIVE,5.391,2020-12-28
spi-payments,preparedwombat,HIVE,0.097,2020-12-28
spi-payments,taskmaster4450,HIVE,3.369,2020-12-28
spi-payments,roleerob,HIVE,2.696,2020-12-28
spi-payments,gattino,HIVE,0.151,2020-12-28
spi-payments,brofundholdings,HIVE,4.043,2020-12-28
spi-payments,edthecanadian,HIVE,0.113,2020-12-28
spi-payments,ecoinstant,HIVE,0.539,2020-12-28
spi-payments,cwow2,HIVE,0.407,2020-12-28
spi-payments,sevenoh-fiveoh,HIVE,0.046,2020-12-28
spi-payments,theb0red1,HIVE,0.27,2020-12-28
spi-payments,lammbock,HIVE,0.285,2020-12-28
spi-payments,coronadino,HIVE,0.162,2020-12-28
spi-payments,blue.rabbit,HIVE,0.113,2020-12-28
spi-payments,wongbraling,HIVE,0.027,2020-12-28
spi-payments,invest4free,HIVE,0.013,2020-12-28
spi-payments,felander,HIVE,0.682,2020-12-28
spi-payments,ericburgoyne,HIVE,1.048,2020-12-28
spi-payments,eirik,HIVE,0.032,2020-12-28
spi-payments,bold-n-italics,HIVE,0.033,2020-12-28
spi-payments,sames,HIVE,0.251,2021-01-04
spi-payments,jk6276,HIVE,3.851,2021-01-04
spi-payments,monsterbuster,HIVE,0.04,2021-01-04
spi-payments,bitandi,HIVE,0.159,2021-01-04
spi-payments,leoneil,HIVE,0.053,2021-01-04
spi-payments,jacoalberts,HIVE,0.031,2021-01-04
spi-payments,bilpcoinrecords,HIVE,0.005,2021-01-04
spi-payments,gillianpearce,HIVE,0.013,2021-01-04
spi-payments,edgy-ed-morrison,HIVE,0.003,2021-01-04
spi-payments,tonyz,HIVE,0.106,2021-01-04
spi-payments,akumagai,HIVE,0.132,2021-01-04
spi-payments,srmallara,HIVE,0.415,2021-01-04
spi-payments,thegoliath,HIVE,0.621,2021-01-04
spi-payments,miketr,HIVE,0.026,2021-01-04
spi-payments,risingstar2,HIVE,0.132,2021-01-04
spi-payments,snackaholic,HIVE,0.074,2021-01-04
spi-payments,vincentnijman,HIVE,0.463,2021-01-04
spi-payments,partitura,HIVE,0.859,2021-01-04
spi-payments,no-advice,HIVE,1.322,2021-01-04
spi-payments,atomcollector,HIVE,0.013,2021-01-04
spi-payments,lebey1,HIVE,0.013,2021-01-04
spi-payments,cryptictruth,HIVE,0.04,2021-01-04
spi-payments,jongolson,HIVE,0.264,2021-01-04
spi-payments,netaterra,HIVE,0.839,2021-01-04
spi-payments,khan.dayyanz,HIVE,0.003,2021-01-04
spi-payments,myvest,HIVE,13.216,2021-01-04
spi-payments,notaboutme,HIVE,0.026,2021-01-04
spi-payments,oldmans,HIVE,0.264,2021-01-04
spi-payments,investinthefutur,HIVE,0.026,2021-01-04
spi-payments,adhammer,HIVE,1.864,2021-01-04
spi-payments,archon-mining,HIVE,0.661,2021-01-04
spi-payments,brofundholdings,HIVE,3.965,2021-01-04
spi-payments,cmplxty,HIVE,0.132,2021-01-04
spi-payments,knowhow92,HIVE,0.272,2021-01-04
spi-payments,chrisparis,HIVE,0.941,2021-01-04
spi-payments,dkid14,HIVE,0.074,2021-01-04
spi-payments,flemingfarm,HIVE,0.529,2021-01-04
spi-payments,metzli,HIVE,0.585,2021-01-04
spi-payments,jznsamuel,HIVE,0.585,2021-01-04
spi-payments,spirall,HIVE,0.079,2021-01-04
spi-payments,shanibeer,HIVE,5.286,2021-01-04
spi-payments,taskmaster4450,HIVE,3.304,2021-01-04
spi-payments,roleerob,HIVE,2.643,2021-01-04
spi-payments,gattino,HIVE,0.148,2021-01-04
spi-payments,theb0red1,HIVE,0.264,2021-01-04
spi-payments,silverstackeruk,HIVE,2.643,2021-01-04
spi-payments,eirik,HIVE,0.032,2021-01-04
spi-payments,edthecanadian,HIVE,0.111,2021-01-04
spi-payments,xyzashu,HIVE,0.016,2021-01-04
spi-payments,ecoinstant,HIVE,0.328,2021-01-04
spi-payments,cwow2,HIVE,0.399,2021-01-04
spi-payments,blue.rabbit,HIVE,0.111,2021-01-04
spi-payments,lammbock,HIVE,0.26,2021-01-04
spi-payments,sevenoh-fiveoh,HIVE,0.045,2021-01-04
spi-payments,bold-n-italics,HIVE,0.032,2021-01-04
spi-payments,wongbraling,HIVE,0.026,2021-01-04
spi-payments,invest4free,HIVE,0.013,2021-01-04
spi-payments,felander,HIVE,0.669,2021-01-04
spi-payments,ericburgoyne,HIVE,1.053,2021-01-04
spi-payments,coronadino,HIVE,0.159,2021-01-04
spi-payments,leoneil,HIVE,0.051,2021-01-11
spi-payments,jk6276,HIVE,3.601,2021-01-11
spi-payments,monsterbuster,HIVE,0.039,2021-01-11
spi-payments,bitandi,HIVE,0.154,2021-01-11
spi-payments,thegoliath,HIVE,0.604,2021-01-11
spi-payments,jacoalberts,HIVE,0.03,2021-01-11
spi-payments,gillianpearce,HIVE,0.013,2021-01-11
spi-payments,edgy-ed-morrison,HIVE,0.003,2021-01-11
spi-payments,tonyz,HIVE,0.103,2021-01-11
spi-payments,akumagai,HIVE,0.129,2021-01-11
spi-payments,sames,HIVE,0.244,2021-01-11
spi-payments,bilpcoinrecords,HIVE,0.005,2021-01-11
spi-payments,srmallara,HIVE,0.404,2021-01-11
spi-payments,atomcollector,HIVE,0.013,2021-01-11
spi-payments,investinthefutur,HIVE,0.026,2021-01-11
spi-payments,snackaholic,HIVE,0.072,2021-01-11
spi-payments,vincentnijman,HIVE,0.45,2021-01-11
spi-payments,partitura,HIVE,0.836,2021-01-11
spi-payments,no-advice,HIVE,1.286,2021-01-11
spi-payments,risingstar2,HIVE,0.129,2021-01-11
spi-payments,lebey1,HIVE,0.013,2021-01-11
spi-payments,cryptictruth,HIVE,0.044,2021-01-11
spi-payments,jongolson,HIVE,0.257,2021-01-11
spi-payments,netaterra,HIVE,0.817,2021-01-11
spi-payments,khan.dayyanz,HIVE,0.003,2021-01-11
spi-payments,notaboutme,HIVE,0.026,2021-01-11
spi-payments,oldmans,HIVE,0.257,2021-01-11
spi-payments,miketr,HIVE,0.026,2021-01-11
spi-payments,adhammer,HIVE,1.825,2021-01-11
spi-payments,myvest,HIVE,12.861,2021-01-11
spi-payments,brofundholdings,HIVE,3.858,2021-01-11
spi-payments,archon-mining,HIVE,0.643,2021-01-11
spi-payments,cmplxty,HIVE,0.129,2021-01-11
spi-payments,knowhow92,HIVE,0.265,2021-01-11
spi-payments,chrisparis,HIVE,0.916,2021-01-11
spi-payments,dkid14,HIVE,0.072,2021-01-11
spi-payments,flemingfarm,HIVE,0.514,2021-01-11
spi-payments,metzli,HIVE,0.569,2021-01-11
spi-payments,jznsamuel,HIVE,0.569,2021-01-11
spi-payments,spirall,HIVE,0.077,2021-01-11
spi-payments,shanibeer,HIVE,5.145,2021-01-11
spi-payments,taskmaster4450,HIVE,3.215,2021-01-11
spi-payments,roleerob,HIVE,2.572,2021-01-11
spi-payments,gattino,HIVE,0.144,2021-01-11
spi-payments,theb0red1,HIVE,0.257,2021-01-11
spi-payments,silverstackeruk,HIVE,2.572,2021-01-11
spi-payments,eirik,HIVE,0.031,2021-01-11
spi-payments,edthecanadian,HIVE,0.108,2021-01-11
spi-payments,xyzashu,HIVE,0.015,2021-01-11
spi-payments,ecoinstant,HIVE,0.316,2021-01-11
spi-payments,cwow2,HIVE,0.386,2021-01-11
spi-payments,blue.rabbit,HIVE,0.108,2021-01-11
spi-payments,lammbock,HIVE,0.253,2021-01-11
spi-payments,sevenoh-fiveoh,HIVE,0.044,2021-01-11
spi-payments,bold-n-italics,HIVE,0.031,2021-01-11
spi-payments,wongbraling,HIVE,0.026,2021-01-11
spi-payments,invest4free,HIVE,0.013,2021-01-11
spi-payments,felander,HIVE,0.651,2021-01-11
spi-payments,ericburgoyne,HIVE,1.033,2021-01-11
spi-payments,coronadino,HIVE,0.154,2021-01-11
spi-payments,leoneil,HIVE,0.052,2021-01-18
spi-payments,jk6276,HIVE,3.427,2021-01-18
spi-payments,monsterbuster,HIVE,0.039,2021-01-18
spi-payments,bitandi,HIVE,0.156,2021-01-18
spi-payments,thegoliath,HIVE,0.613,2021-01-18
spi-payments,jacoalberts,HIVE,0.031,2021-01-18
spi-payments,gillianpearce,HIVE,0.013,2021-01-18
spi-payments,edgy-ed-morrison,HIVE,0.003,2021-01-18
spi-payments,tonyz,HIVE,0.104,2021-01-18
spi-payments,akumagai,HIVE,0.13,2021-01-18
spi-payments,sames,HIVE,0.248,2021-01-18
spi-payments,bilpcoinrecords,HIVE,0.005,2021-01-18
spi-payments,srmallara,HIVE,0.409,2021-01-18
spi-payments,atomcollector,HIVE,0.013,2021-01-18
spi-payments,investinthefutur,HIVE,0.026,2021-01-18
spi-payments,snackaholic,HIVE,0.073,2021-01-18
spi-payments,vincentnijman,HIVE,0.456,2021-01-18
spi-payments,partitura,HIVE,0.847,2021-01-18
spi-payments,no-advice,HIVE,1.304,2021-01-18
spi-payments,risingstar2,HIVE,0.131,2021-01-18
spi-payments,lebey1,HIVE,0.013,2021-01-18
spi-payments,cryptictruth,HIVE,0.055,2021-01-18
spi-payments,jongolson,HIVE,0.261,2021-01-18
spi-payments,netaterra,HIVE,0.828,2021-01-18
spi-payments,khan.dayyanz,HIVE,0.003,2021-01-18
spi-payments,myvest,HIVE,13.036,2021-01-18
spi-payments,oldmans,HIVE,0.261,2021-01-18
spi-payments,miketr,HIVE,0.026,2021-01-18
spi-payments,adhammer,HIVE,1.882,2021-01-18
spi-payments,notaboutme,HIVE,0.026,2021-01-18
spi-payments,brofundholdings,HIVE,3.911,2021-01-18
spi-payments,silverstackeruk,HIVE,2.607,2021-01-18
spi-payments,cmplxty,HIVE,0.13,2021-01-18
spi-payments,knowhow92,HIVE,0.269,2021-01-18
spi-payments,chrisparis,HIVE,0.928,2021-01-18
spi-payments,dkid14,HIVE,0.073,2021-01-18
spi-payments,flemingfarm,HIVE,0.521,2021-01-18
spi-payments,metzli,HIVE,0.577,2021-01-18
spi-payments,jznsamuel,HIVE,0.577,2021-01-18
spi-payments,spirall,HIVE,0.078,2021-01-18
spi-payments,shanibeer,HIVE,5.214,2021-01-18
spi-payments,taskmaster4450,HIVE,3.259,2021-01-18
spi-payments,roleerob,HIVE,2.607,2021-01-18
spi-payments,gattino,HIVE,0.146,2021-01-18
spi-payments,archon-mining,HIVE,0.652,2021-01-18
spi-payments,edthecanadian,HIVE,0.11,2021-01-18
spi-payments,xyzashu,HIVE,0.016,2021-01-18
spi-payments,ecoinstant,HIVE,0.18,2021-01-18
spi-payments,cwow2,HIVE,0.391,2021-01-18
spi-payments,theb0red1,HIVE,0.261,2021-01-18
spi-payments,blue.rabbit,HIVE,0.11,2021-01-18
spi-payments,lammbock,HIVE,0.261,2021-01-18
spi-payments,sevenoh-fiveoh,HIVE,0.044,2021-01-18
spi-payments,bold-n-italics,HIVE,0.032,2021-01-18
spi-payments,wongbraling,HIVE,0.026,2021-01-18
spi-payments,felander,HIVE,0.66,2021-01-18
spi-payments,ericburgoyne,HIVE,1.079,2021-01-18
spi-payments,eirik,HIVE,0.038,2021-01-18
spi-payments,coronadino,HIVE,0.156,2021-01-18
spi-payments,sames,HIVE,0.251,2021-01-25
spi-payments,jk6276,HIVE,2.87,2021-01-25
spi-payments,monsterbuster,HIVE,0.04,2021-01-25
spi-payments,bitandi,HIVE,0.159,2021-01-25
spi-payments,leoneil,HIVE,0.053,2021-01-25
spi-payments,jacoalberts,HIVE,0.031,2021-01-25
spi-payments,bilpcoinrecords,HIVE,0.005,2021-01-25
spi-payments,gillianpearce,HIVE,0.013,2021-01-25
spi-payments,edgy-ed-morrison,HIVE,0.003,2021-01-25
spi-payments,tonyz,HIVE,0.106,2021-01-25
spi-payments,akumagai,HIVE,0.132,2021-01-25
spi-payments,srmallara,HIVE,0.415,2021-01-25
spi-payments,thegoliath,HIVE,0.621,2021-01-25
spi-payments,miketr,HIVE,0.026,2021-01-25
spi-payments,risingstar2,HIVE,0.137,2021-01-25
spi-payments,snackaholic,HIVE,0.08,2021-01-25
spi-payments,vincentnijman,HIVE,0.463,2021-01-25
spi-payments,partitura,HIVE,0.859,2021-01-25
spi-payments,no-advice,HIVE,1.322,2021-01-25
spi-payments,atomcollector,HIVE,0.013,2021-01-25
spi-payments,lebey1,HIVE,0.013,2021-01-25
spi-payments,cryptictruth,HIVE,0.079,2021-01-25
spi-payments,jongolson,HIVE,0.264,2021-01-25
spi-payments,netaterra,HIVE,0.839,2021-01-25
spi-payments,khan.dayyanz,HIVE,0.003,2021-01-25
spi-payments,myvest,HIVE,13.218,2021-01-25
spi-payments,oldmans,HIVE,0.264,2021-01-25
spi-payments,bambukah,HIVE,0.013,2021-01-25
spi-payments,investinthefutur,HIVE,0.026,2021-01-25
spi-payments,notaboutme,HIVE,0.031,2021-01-25
spi-payments,adhammer,HIVE,2.029,2021-01-25
spi-payments,brofundholdings,HIVE,3.965,2021-01-25
spi-payments,archon-mining,HIVE,0.661,2021-01-25
spi-payments,silverstackeruk,HIVE,2.644,2021-01-25
spi-payments,cmplxty,HIVE,0.132,2021-01-25
spi-payments,knowhow92,HIVE,0.272,2021-01-25
spi-payments,chrisparis,HIVE,0.941,2021-01-25
spi-payments,dkid14,HIVE,0.074,2021-01-25
spi-payments,flemingfarm,HIVE,0.529,2021-01-25
spi-payments,metzli,HIVE,0.585,2021-01-25
spi-payments,spirall,HIVE,0.079,2021-01-25
spi-payments,shanibeer,HIVE,5.287,2021-01-25
spi-payments,taskmaster4450,HIVE,3.304,2021-01-25
spi-payments,roleerob,HIVE,2.644,2021-01-25
spi-payments,gattino,HIVE,0.148,2021-01-25
spi-payments,jznsamuel,HIVE,0.585,2021-01-25
spi-payments,edthecanadian,HIVE,0.111,2021-01-25
spi-payments,theb0red1,HIVE,0.264,2021-01-25
spi-payments,ecoinstant,HIVE,0.17,2021-01-25
spi-payments,cwow2,HIVE,0.397,2021-01-25
spi-payments,sevenoh-fiveoh,HIVE,0.046,2021-01-25
spi-payments,blue.rabbit,HIVE,0.111,2021-01-25
spi-payments,lammbock,HIVE,0.264,2021-01-25
spi-payments,xyzashu,HIVE,0.016,2021-01-25
spi-payments,bold-n-italics,HIVE,0.032,2021-01-25
spi-payments,wongbraling,HIVE,0.026,2021-01-25
spi-payments,felander,HIVE,0.669,2021-01-25
spi-payments,ericburgoyne,HIVE,1.094,2021-01-25
spi-payments,eirik,HIVE,0.04,2021-01-25
spi-payments,coronadino,HIVE,0.159,2021-01-25
spi-payments,sames,HIVE,0.252,2021-02-01
spi-payments,jk6276,HIVE,2.657,2021-02-01
spi-payments,monsterbuster,HIVE,0.04,2021-02-01
spi-payments,bitandi,HIVE,0.159,2021-02-01
spi-payments,leoneil,HIVE,0.053,2021-02-01
spi-payments,gillianpearce,HIVE,0.013,2021-02-01
spi-payments,bilpcoinrecords,HIVE,0.005,2021-02-01
spi-payments,edgy-ed-morrison,HIVE,0.003,2021-02-01
spi-payments,tonyz,HIVE,0.106,2021-02-01
spi-payments,akumagai,HIVE,0.228,2021-02-01
spi-payments,godfather.ftw,HIVE,0.004,2021-02-01
spi-payments,thegoliath,HIVE,0.624,2021-02-01
spi-payments,miketr,HIVE,0.027,2021-02-01
spi-payments,jacoalberts,HIVE,0.031,2021-02-01
spi-payments,vincentnijman,HIVE,0.465,2021-02-01
spi-payments,partitura,HIVE,0.864,2021-02-01
spi-payments,no-advice,HIVE,1.329,2021-02-01
spi-payments,atomcollector,HIVE,0.013,2021-02-01
spi-payments,risingstar2,HIVE,0.138,2021-02-01
spi-payments,lebey1,HIVE,0.013,2021-02-01
spi-payments,cryptictruth,HIVE,0.088,2021-02-01
spi-payments,jongolson,HIVE,0.266,2021-02-01
spi-payments,netaterra,HIVE,0.844,2021-02-01
spi-payments,khan.dayyanz,HIVE,0.012,2021-02-01
spi-payments,myvest,HIVE,13.286,2021-02-01
spi-payments,notaboutme,HIVE,0.035,2021-02-01
spi-payments,bambukah,HIVE,0.013,2021-02-01
spi-payments,investinthefutur,HIVE,0.027,2021-02-01
spi-payments,oldmans,HIVE,0.266,2021-02-01
spi-payments,srmallara,HIVE,0.417,2021-02-01
spi-payments,archon-mining,HIVE,0.664,2021-02-01
spi-payments,silverstackeruk,HIVE,2.657,2021-02-01
spi-payments,cmplxty,HIVE,0.133,2021-02-01
spi-payments,knowhow92,HIVE,0.274,2021-02-01
spi-payments,chrisparis,HIVE,0.946,2021-02-01
spi-payments,dkid14,HIVE,0.074,2021-02-01
spi-payments,flemingfarm,HIVE,0.531,2021-02-01
spi-payments,metzli,HIVE,0.588,2021-02-01
spi-payments,jznsamuel,HIVE,0.596,2021-02-01
spi-payments,spirall,HIVE,0.08,2021-02-01
spi-payments,shanibeer,HIVE,5.314,2021-02-01
spi-payments,taskmaster4450,HIVE,3.321,2021-02-01
spi-payments,roleerob,HIVE,2.657,2021-02-01
spi-payments,gattino,HIVE,0.149,2021-02-01
spi-payments,theb0red1,HIVE,0.266,2021-02-01
spi-payments,adhammer,HIVE,1.965,2021-02-01
spi-payments,eirik,HIVE,0.15,2021-02-01
spi-payments,edthecanadian,HIVE,0.112,2021-02-01
spi-payments,brofundholdings,HIVE,3.986,2021-02-01
spi-payments,xyzashu,HIVE,0.016,2021-02-01
spi-payments,ecoinstant,HIVE,0.182,2021-02-01
spi-payments,sevenoh-fiveoh,HIVE,0.048,2021-02-01
spi-payments,blue.rabbit,HIVE,0.112,2021-02-01
spi-payments,cwow2,HIVE,0.399,2021-02-01
spi-payments,coronadino,HIVE,0.159,2021-02-01
spi-payments,bold-n-italics,HIVE,0.032,2021-02-01
spi-payments,wongbraling,HIVE,0.027,2021-02-01
spi-payments,felander,HIVE,0.672,2021-02-01
spi-payments,ericburgoyne,HIVE,1.128,2021-02-01
spi-payments,lammbock,HIVE,0.267,2021-02-01
spi-payments,bitandi,HIVE,0.167,2021-02-08
spi-payments,srmallara,HIVE,0.437,2021-02-08
spi-payments,sames,HIVE,0.264,2021-02-08
spi-payments,monsterbuster,HIVE,0.042,2021-02-08
spi-payments,leoneil,HIVE,0.056,2021-02-08
spi-payments,akumagai,HIVE,0.278,2021-02-08
spi-payments,bilpcoinrecords,HIVE,0.006,2021-02-08
spi-payments,gillianpearce,HIVE,0.014,2021-02-08
spi-payments,edgy-ed-morrison,HIVE,0.003,2021-02-08
spi-payments,tonyz,HIVE,0.111,2021-02-08
spi-payments,miketr,HIVE,0.028,2021-02-08
spi-payments,thegoliath,HIVE,0.654,2021-02-08
spi-payments,investinthefutur,HIVE,0.028,2021-02-08
spi-payments,cryptictruth,HIVE,0.102,2021-02-08
spi-payments,partitura,HIVE,0.904,2021-02-08
spi-payments,no-advice,HIVE,1.391,2021-02-08
spi-payments,atomcollector,HIVE,0.014,2021-02-08
spi-payments,risingstar2,HIVE,0.145,2021-02-08
spi-payments,lebey1,HIVE,0.014,2021-02-08
spi-payments,jongolson,HIVE,0.278,2021-02-08
spi-payments,netaterra,HIVE,0.884,2021-02-08
spi-payments,khan.dayyanz,HIVE,0.056,2021-02-08
spi-payments,myvest,HIVE,13.914,2021-02-08
spi-payments,notaboutme,HIVE,0.036,2021-02-08
spi-payments,bambukah,HIVE,0.014,2021-02-08
spi-payments,godfather.ftw,HIVE,0.028,2021-02-08
spi-payments,jacoalberts,HIVE,0.033,2021-02-08
spi-payments,vincentnijman,HIVE,0.487,2021-02-08
spi-payments,oldmans,HIVE,0.278,2021-02-08
spi-payments,votebetting,HIVE,0.239,2021-02-08
spi-payments,archon-mining,HIVE,0.696,2021-02-08
spi-payments,silverstackeruk,HIVE,2.783,2021-02-08
spi-payments,cmplxty,HIVE,0.139,2021-02-08
spi-payments,knowhow92,HIVE,0.287,2021-02-08
spi-payments,chrisparis,HIVE,0.991,2021-02-08
spi-payments,dkid14,HIVE,0.392,2021-02-08
spi-payments,flemingfarm,HIVE,0.557,2021-02-08
spi-payments,metzli,HIVE,0.616,2021-02-08
spi-payments,jznsamuel,HIVE,0.671,2021-02-08
spi-payments,spirall,HIVE,0.083,2021-02-08
spi-payments,shanibeer,HIVE,5.576,2021-02-08
spi-payments,taskmaster4450,HIVE,3.478,2021-02-08
spi-payments,roleerob,HIVE,2.783,2021-02-08
spi-payments,gattino,HIVE,0.156,2021-02-08
spi-payments,theb0red1,HIVE,0.278,2021-02-08
spi-payments,adhammer,HIVE,1.863,2021-02-08
